"id","Gender","isGenderNeutral","totalCommit","revExp","review_count","tenure"
"224828","0","0","9","8","9","3"
"224828","0","0","14","15","4","4"
"224828","0","0","17","24","2","6"
"224828","0","0","19","26","0","7"
"224828","0","0","23","31","5","8"
"224828","0","0","30","38","6","9"
"224828","0","0","35","44","1","11"
"224828","0","0","36","47","2","12"
"224828","0","0","37","48","0","13"
"224828","0","0","39","53","6","14"
"224898","0","0","0","0","0","1"
"225935","0","0","0","0","0","1"
"226292","0","0","1","0","0","1"
"226458","0","0","0","0","0","1"
"226649","0","0","2","0","0","1"
"226675","0","0","1","1","0","1"
"226686","0","1","0","0","0","1"
"227098","0","0","1","1","0","1"
"227196","0","0","1","0","0","1"
"227285","0","0","0","0","0","1"
"227496","0","0","3","0","0","1"
"227602","0","0","1","0","0","1"
"227918","0","0","2","0","0","1"
"228033","0","1","0","0","0","1"
"228042","0","0","1","1","1","1"
"228346","0","0","2","2","1","1"
"228403","0","1","0","1","0","1"
"228442","0","1","0","0","0","1"
"228496","0","0","0","1","0","1"
"228496","0","0","3","3","1","2"
"228496","0","0","7","3","0","3"
"228496","0","0","9","4","1","4"
"228496","0","0","12","6","0","5"
"228496","0","0","13","7","0","7"
"228496","0","0","14","10","0","8"
"228657","0","0","1","0","0","1"
"228678","0","0","0","0","0","1"
"228817","0","1","0","0","0","1"
"228866","0","1","0","0","0","1"
"228866","0","1","1","0","0","2"
"229026","0","0","1","0","0","1"
"229026","0","0","2","0","0","11"
"229341","0","0","0","3","0","1"
"229341","0","0","1","12","0","4"
"229341","0","0","3","19","2","5"
"229341","0","0","5","22","0","7"
"229341","0","0","6","22","0","8"
"230111","0","0","0","0","0","1"
"230186","0","0","0","0","0","1"
"230188","0","0","1","0","0","1"
"230188","0","0","2","1","0","2"
"230188","0","0","4","1","0","3"
"230188","0","0","5","1","0","4"
"230188","0","0","6","1","0","5"
"230188","0","0","7","1","0","6"
"230188","0","0","18","1","0","7"
"230188","0","0","36","1","0","8"
"230188","0","0","46","1","0","9"
"230188","0","0","53","1","0","10"
"230188","0","0","59","1","0","11"
"230188","0","0","67","1","0","12"
"230188","0","0","75","1","0","13"
"230188","0","0","78","1","0","14"
"230188","0","0","80","1","0","15"
"230188","0","0","81","1","0","16"
"230188","0","0","82","1","0","17"
"230188","0","0","84","1","0","18"
"230188","0","0","85","1","0","19"
"230188","0","0","87","1","0","20"
"230461","1","1","3","0","0","1"
"231496","0","1","1","0","0","1"
"231625","0","0","1","0","0","1"
"231717","0","1","0","0","0","1"
"231963","0","0","0","0","0","1"
"231968","0","0","0","0","0","1"
"231985","0","0","1","0","0","1"
"232277","0","0","1","1","1","1"
"232349","0","1","3","1","1","1"
"232375","0","0","2","0","0","1"
"232888","0","0","1","0","0","1"
"232991","0","0","2","1","1","1"
"233164","0","1","1","0","0","1"
"233164","0","1","2","0","0","81"
"233164","0","1","3","0","0","86"
"233166","0","1","2","0","0","1"
"233166","0","1","3","0","0","2"
"233244","0","0","0","0","0","1"
"233347","0","0","0","0","0","1"
"233728","0","0","2","0","0","1"
"234015","0","0","2","0","0","1"
"234015","0","0","3","1","0","4"
"234042","0","0","1","0","0","1"
"234085","0","1","1","0","0","1"
"234103","0","0","0","0","0","1"
"234103","0","0","1","1","0","2"
"234125","0","0","0","3","0","1"
"234125","0","0","4","5","2","8"
"234125","0","0","8","8","0","9"
"234125","0","0","9","9","0","12"
"234125","0","0","11","10","1","14"
"234125","0","0","12","10","0","16"
"234125","0","0","14","12","1","18"
"234128","0","1","1","5","0","1"
"234130","0","1","2","6","0","1"
"234142","0","1","1","0","0","1"
"234153","0","0","1","1","0","1"
"234787","0","0","1","0","0","1"
"234812","0","0","2","2","1","1"
"234812","0","0","3","4","0","2"
"234973","0","0","0","1","0","1"
"235109","0","0","0","0","0","1"
"235110","0","0","0","0","0","1"
"235204","0","1","0","0","0","1"
"235480","0","1","0","120","0","1"
"235480","0","1","1","187","0","20"
"235480","0","1","2","220","0","33"
"235491","0","0","0","0","0","1"
"235682","0","1","1","0","0","1"
"235897","0","0","1","0","0","1"
"236044","0","0","0","0","0","1"
"236516","0","0","1","1","0","1"
"236624","0","0","1","1","0","1"
"236707","0","0","1","1","0","1"
"236938","0","0","0","0","0","1"
"236962","0","0","0","0","0","1"
"236992","0","1","1","2","0","1"
"236992","0","1","2","4","0","12"
"237284","0","0","0","0","0","1"
"237450","0","0","1","0","0","1"
"237454","0","0","1","0","0","1"
"237454","0","0","2","1","0","3"
"237454","0","0","3","1","0","9"
"237546","0","0","1","0","0","1"
"238367","0","1","0","0","0","1"
"238692","0","0","1","0","0","1"
"239096","0","0","3","4","3","1"
"239167","0","0","0","0","0","1"
"239281","0","0","1","0","0","1"
"239796","0","0","1","0","0","1"
"239982","0","0","0","0","0","1"
"239982","0","0","3","3","1","11"
"239982","0","0","7","3","0","12"
"239982","0","0","9","12","1","26"
"239982","0","0","10","14","0","27"
"239982","0","0","13","15","3","28"
"240023","0","0","1","0","0","1"
"240023","0","0","2","3","0","33"
"240050","0","0","1","0","0","1"
"240078","0","1","1","0","0","1"
"240078","0","1","2","0","0","25"
"240102","0","0","2","0","0","1"
"240149","0","0","0","0","0","1"
"240243","0","0","0","0","0","1"
"240588","0","0","1","0","0","1"
"240932","0","0","3","4","3","1"
"240932","0","0","5","5","0","2"
"241208","0","0","0","0","0","1"
"241290","0","1","1","0","0","1"
"241458","0","0","2","0","0","1"
"241655","0","0","0","0","0","1"
"241683","0","1","1","1","0","1"
"241731","0","1","0","0","0","1"
"241973","0","0","0","1","0","1"
"242191","0","1","0","0","0","1"
"242191","0","1","1","1","0","5"
"242191","0","1","3","1","0","6"
"243089","0","0","1","0","0","1"
"243089","0","0","4","1","1","4"
"243089","0","0","7","1","0","5"
"243089","0","0","12","1","0","6"
"243089","0","0","18","2","1","7"
"243089","0","0","24","4","0","8"
"243089","0","0","30","7","3","9"
"243089","0","0","34","8","0","10"
"243089","0","0","38","11","2","11"
"243089","0","0","46","12","0","12"
"243089","0","0","51","14","0","13"
"243089","0","0","53","15","0","14"
"243089","0","0","54","16","0","15"
"243089","0","0","59","25","2","17"
"243089","0","0","67","31","6","18"
"243089","0","0","76","36","2","19"
"243089","0","0","105","39","9","20"
"243089","0","0","136","55","8","21"
"243089","0","0","149","62","7","22"
"243089","0","0","156","69","3","23"
"243089","0","0","167","91","16","26"
"243089","0","0","179","107","10","27"
"243089","0","0","185","124","11","28"
"243089","0","0","193","138","18","29"
"243089","0","0","200","161","3","31"
"243089","0","0","206","165","6","32"
"243089","0","0","211","177","2","33"
"243089","0","0","216","180","0","34"
"243089","0","0","224","188","8","35"
"243089","0","0","235","191","5","36"
"243089","0","0","245","203","8","37"
"243089","0","0","257","210","8","38"
"243089","0","0","268","225","14","39"
"243089","0","0","275","236","7","40"
"243089","0","0","284","246","5","41"
"243089","0","0","291","252","2","42"
"243089","0","0","301","255","5","43"
"243089","0","0","309","260","0","44"
"243089","0","0","313","268","5","45"
"243089","0","0","316","273","0","72"
"243089","0","0","321","279","6","73"
"243089","0","0","328","282","1","74"
"243089","0","0","341","287","4","75"
"243089","0","0","355","290","2","76"
"243089","0","0","366","292","0","77"
"243089","0","0","376","295","4","78"
"243089","0","0","381","301","8","79"
"243089","0","0","383","309","0","80"
"243089","0","0","384","313","0","81"
"243449","0","1","2","2","2","1"
"244532","0","0","0","1","0","1"
"244779","0","1","0","0","0","1"
"244894","0","0","1","2","0","1"
"244894","0","0","2","4","0","6"
"244927","0","0","0","0","0","1"
"244975","0","1","1","1","0","1"
"245137","0","0","1","0","0","1"
"245144","0","0","1","1","0","1"
"245159","0","0","1","0","0","1"
"245162","0","0","1","1","1","1"
"245281","0","1","0","0","0","1"
"245553","0","0","2","2","1","1"
"245628","0","0","0","0","0","1"
"245776","0","1","0","0","0","1"
"245971","0","0","0","2","0","1"
"245990","0","0","1","1","0","1"
"246122","0","0","1","0","0","1"
"246193","0","0","1","1","0","1"
"247358","0","0","2","0","0","1"
"247375","0","0","1","1","0","1"
"247685","0","0","2","3","1","1"
"247816","0","0","2","0","0","1"
"247844","0","1","0","0","0","1"
"247844","0","1","1","1","0","2"
"247844","0","1","2","1","0","39"
"248183","0","0","0","0","0","1"
"248301","0","1","2","72","6","1"
"248889","0","1","1","1","1","1"
"248899","0","0","0","1","0","1"
"249151","0","0","0","0","0","1"
"249151","0","0","2","1","1","3"
"249151","0","0","3","1","0","4"
"249151","0","0","6","1","0","7"
"249151","0","0","8","1","0","8"
"249151","0","0","9","1","0","9"
"249151","0","0","10","1","0","11"
"249151","0","0","11","1","0","15"
"249151","0","0","12","2","0","17"
"249151","0","0","13","2","0","19"
"249450","0","0","1","4","0","1"
"249450","0","0","3","5","1","15"
"249611","0","0","1","0","0","1"
"250181","0","0","2","1","1","1"
"250308","0","0","0","0","0","1"
"250309","0","0","3","2","2","1"
"250444","0","1","1","0","0","1"
"250492","0","0","1","0","0","1"
"251455","0","1","1","0","0","1"
"251509","0","1","0","0","0","1"
"251582","0","0","1","0","0","1"
"251855","0","0","2","0","0","1"
"251855","0","0","3","3","0","8"
"252361","0","0","1","0","0","1"
"253007","0","0","1","0","0","1"
"253081","0","1","1","1","1","1"
"253167","0","0","0","0","0","1"
"253337","0","0","0","0","0","1"
"253390","0","0","3","1","0","1"
"253390","0","0","3","2","0","33"
"253525","0","0","8","5","9","1"
"253525","0","0","21","14","4","2"
"253525","0","0","33","22","13","3"
"253525","0","0","42","31","5","4"
"253525","0","0","50","42","7","5"
"253525","0","0","57","50","4","6"
"253525","0","0","61","60","0","7"
"253525","0","0","66","64","7","8"
"253525","0","0","75","73","11","9"
"253525","0","0","80","81","0","10"
"253525","0","0","84","85","7","11"
"253525","0","0","87","94","0","12"
"254013","0","0","10","24","27","1"
"254013","0","0","34","52","28","2"
"254013","0","0","66","100","55","3"
"254013","0","0","87","130","14","4"
"254013","0","0","92","138","0","5"
"254013","0","0","93","139","0","6"
"254013","0","0","98","159","9","10"
"254013","0","0","108","172","18","11"
"254013","0","0","121","190","15","12"
"254013","0","0","133","201","7","13"
"254013","0","0","137","211","0","18"
"254050","0","1","0","9","0","1"
"254050","0","1","1","11","0","5"
"254050","0","1","2","11","0","7"
"254050","0","1","3","13","0","11"
"254050","0","1","5","17","1","12"
"254050","0","1","7","18","0","14"
"254187","0","1","0","0","0","1"
"254630","0","0","2","2","3","1"
"254817","0","0","1","2","0","1"
"254956","0","0","1","2","0","1"
"255579","0","0","1","1","0","1"
"255687","0","1","0","0","0","1"
"255917","0","0","1","0","0","1"
"256236","0","0","1","0","0","1"
"256339","0","1","0","0","0","1"
"256358","0","0","1","0","0","1"
"256420","0","0","1","0","0","1"
"257240","0","1","0","0","0","1"
"257423","0","1","1","0","0","1"
"257494","0","0","1","0","0","1"
"257747","0","0","0","2","0","1"
"257747","0","0","1","5","0","6"
"257747","0","0","3","7","1","7"
"259638","0","0","2","2","2","1"
"259683","0","1","1","1","1","1"
"259701","0","1","0","0","0","1"
"260053","0","0","1","0","0","1"
"260053","0","0","2","0","0","9"
"260053","0","0","3","1","0","10"
"260053","0","0","5","2","1","17"
"260552","0","0","0","0","0","1"
"260552","0","0","1","0","0","3"
"260552","0","0","2","0","0","24"
"260677","0","1","0","0","0","1"
"260763","0","0","1","2","0","1"
"261514","0","0","1","0","0","1"
"261586","0","0","1","1","1","1"
"261859","0","0","1","0","0","1"
"261930","0","0","0","0","0","1"
"261981","0","0","9","6","10","1"
"261981","0","0","18","11","2","2"
"261981","0","0","22","12","0","4"
"261981","0","0","23","15","0","6"
"262002","0","0","0","0","0","1"
"262055","0","0","0","0","0","1"
"262141","0","0","1","3","0","1"
"262208","0","0","0","0","0","1"
"262222","0","0","1","0","0","1"
"262222","0","0","2","0","0","3"
"262568","0","1","1","4","0","1"
"262568","0","1","3","4","0","3"
"262625","0","0","0","0","0","1"
"262810","0","1","1","0","0","1"
"263155","0","0","1","1","1","1"
"263256","0","0","0","0","0","1"
"263445","0","0","3","1","1","1"
"263445","0","0","5","4","1","4"
"263445","0","0","6","5","0","5"
"263445","0","0","8","5","0","6"
"263445","0","0","11","11","4","11"
"263445","0","0","14","15","0","15"
"263445","0","0","16","20","1","17"
"263445","0","0","18","22","0","18"
"263445","0","0","21","29","4","20"
"263445","0","0","25","30","0","21"
"263445","0","0","27","33","2","22"
"263445","0","0","29","36","0","23"
"263445","0","0","32","36","0","24"
"263445","0","0","36","38","2","26"
"263445","0","0","40","38","0","27"
"263445","0","0","42","42","1","30"
"263595","0","0","1","1","2","1"
"263595","0","0","2","2","0","4"
"263595","0","0","3","3","0","6"
"263595","0","0","4","6","0","40"
"264184","1","1","1","0","0","1"
"264194","0","0","1","0","0","1"
"264494","0","1","1","0","0","1"
"264494","0","1","2","0","0","2"
"264516","0","1","1","0","0","1"
"264641","0","0","2","0","0","1"
"265109","0","0","0","0","0","1"
"265109","0","0","1","0","0","3"
"265109","0","0","2","2","0","8"
"265358","0","0","0","0","0","1"
"265455","0","0","1","0","0","1"
"265570","0","1","1","1","1","1"
"265571","0","0","2","1","0","1"
"265686","1","0","1","4","1","1"
"265738","0","0","0","0","0","1"
"265810","0","0","0","0","0","1"
"265959","0","0","1","0","0","1"
"266105","0","0","1","0","0","1"
"266105","0","0","2","8","0","19"
"266599","0","0","1","0","0","1"
"266900","0","0","0","1","0","1"
"266924","0","0","1","0","0","1"
"267038","0","0","1","0","0","1"
"267174","0","0","1","0","0","1"
"267470","1","0","5","4","5","1"
"267470","1","0","12","7","2","2"
"267470","1","0","16","7","0","3"
"267470","1","0","20","8","1","4"
"267470","1","0","26","9","1","5"
"267470","1","0","30","10","2","6"
"267470","1","0","34","14","1","7"
"267470","1","0","38","15","0","8"
"267470","1","0","43","20","2","9"
"267470","1","0","48","23","3","10"
"267470","1","0","52","29","3","11"
"267470","1","0","54","36","3","13"
"267470","1","0","58","43","3","14"
"267470","1","0","60","46","0","15"
"267470","1","0","65","49","4","31"
"267470","1","0","72","52","2","32"
"267470","1","0","75","54","0","33"
"267470","1","0","77","54","0","34"
"267470","1","0","79","57","0","35"
"267470","1","0","83","58","1","36"
"267583","0","1","0","1","0","1"
"267699","0","0","0","10","0","1"
"267701","0","0","0","0","0","1"
"267778","0","0","1","1","1","1"
"268071","0","0","1","1","0","1"
"268555","0","1","1","0","0","1"
"268590","0","0","1","0","0","1"
"268590","0","0","2","1","0","7"
"268590","0","0","3","1","0","8"
"268590","0","0","4","1","0","16"
"269110","0","0","1","1","0","1"
"269541","0","0","1","3","0","1"
"270729","0","1","1","1","0","1"
"271155","0","1","2","1","0","1"
"271266","0","0","1","0","0","1"
"271368","0","1","1","0","0","1"
"271422","0","0","1","1","0","1"
"271678","0","0","1","0","0","1"
"271951","0","0","0","0","0","1"
"271951","0","0","1","0","0","42"
"273139","0","0","1","0","0","1"
"273139","0","0","2","1","0","31"
"273398","0","1","1","0","0","1"
"273452","0","0","1","2","0","1"
"273691","0","1","0","0","0","1"
"273777","0","0","4","4","7","1"
"273778","0","1","3","1","1","1"
"273778","0","1","9","9","9","2"
"273778","0","1","22","28","27","3"
"273778","0","1","43","71","46","4"
"273779","0","0","2","1","1","1"
"273779","0","0","5","5","5","2"
"273779","0","0","9","14","5","3"
"273779","0","0","12","16","0","4"
"273780","0","1","2","13","9","1"
"273780","0","1","6","27","17","2"
"273780","0","1","10","39","6","3"
"274096","0","0","1","0","0","1"
"274096","0","0","1","1","0","2"
"274096","0","0","3","2","0","3"
"274096","0","0","5","2","0","4"
"274172","0","0","1","1","0","1"
"274172","0","0","2","7","0","6"
"274172","0","0","2","12","0","22"
"274172","0","0","3","21","0","30"
"274172","0","0","4","28","0","32"
"274322","0","1","1","0","0","1"
"274681","0","1","0","6","0","1"
"274866","0","0","1","4","0","1"
"274866","0","0","2","6","0","2"
"274881","0","0","0","0","0","1"
"274881","0","0","1","0","0","4"
"275889","0","0","1","0","0","1"
"275889","0","0","3","3","1","3"
"275889","0","0","8","9","7","4"
"275889","0","0","11","13","0","5"
"275889","0","0","12","14","0","8"
"276628","0","0","0","0","0","1"
"277337","1","0","0","0","0","1"
"277357","0","0","1","0","0","1"
"277403","0","0","2","0","0","1"
"277598","0","0","0","0","0","1"
"277971","0","0","0","0","0","1"
"278329","0","0","1","0","0","1"
"279167","0","1","1","1","0","1"
"279384","0","0","1","0","0","1"
"279858","0","0","1","0","0","1"
"280456","0","0","1","1","0","1"
"280526","0","0","0","0","0","1"
"280650","0","0","0","1","0","1"
"280764","0","0","0","0","0","1"
"281338","0","0","0","0","0","1"
"281373","0","0","1","2","3","1"
"281714","0","0","1","0","0","1"
"282154","0","1","1","1","0","1"
"283548","0","0","1","0","0","1"
"283548","0","0","2","4","1","11"
"283637","0","0","1","2","0","1"
"283647","0","0","1","0","0","1"
"283882","0","1","1","0","0","1"
"284020","0","0","0","0","0","1"
"284342","0","0","0","0","0","1"
"284361","0","0","0","3","0","1"
"284457","0","0","0","0","0","1"
"285514","0","0","1","0","0","1"
"286190","0","0","1","1","0","1"
"286223","0","1","0","1","0","1"
"286235","0","0","1","189","10","1"
"286749","0","0","0","0","0","1"
"287005","0","0","1","0","0","1"
"287005","0","0","2","2","0","11"
"287005","0","0","4","4","0","12"
"287005","0","0","6","5","2","40"
"287005","0","0","10","6","0","41"
"287005","0","0","12","17","0","55"
"287005","0","0","13","18","0","58"
"287142","0","1","0","0","0","1"
"287194","0","0","7","7","9","1"
"287419","0","0","1","0","0","1"
"287429","0","0","0","2","0","1"
"287509","0","0","0","0","0","1"
"287522","0","1","0","1","0","1"
"287595","0","0","1","1","0","1"
"288102","0","0","1","0","0","1"
"288709","0","0","4","6","8","1"
"288709","0","0","7","27","0","3"
"288709","0","0","8","39","0","6"
"288709","0","0","9","40","0","7"
"288709","0","0","10","48","0","15"
"288709","0","0","12","51","1","17"
"288709","0","0","15","57","0","52"
"288887","0","0","1","2","0","1"
"288887","0","0","2","6","0","22"
"288887","0","0","4","10","0","28"
"288887","0","0","6","12","3","29"
"288887","0","0","8","17","2","40"
"288954","0","0","1","2","0","1"
"289124","0","0","0","0","0","1"
"289135","0","1","0","0","0","1"
"289345","1","1","2","0","0","1"
"289396","0","1","0","1","0","1"
"289396","0","1","1","3","0","9"
"289511","0","1","2","1","0","1"
"289828","0","0","1","1","0","1"
"290227","0","1","0","0","0","1"
"290227","0","1","1","0","0","6"
"290227","0","1","2","2","0","7"
"290227","0","1","4","3","1","29"
"290227","0","1","7","8","2","30"
"290227","0","1","9","12","0","32"
"290227","0","1","11","12","0","33"
"290227","0","1","13","18","3","41"
"290227","0","1","16","24","3","42"
"290227","0","1","18","24","0","43"
"290227","0","1","19","26","0","45"
"290227","0","1","21","30","1","46"
"290227","0","1","22","32","0","47"
"290227","0","1","23","34","0","48"
"290523","0","0","0","0","0","1"
"290883","0","0","0","1","0","1"
"290883","0","0","1","5","0","25"
"290896","0","0","0","0","0","1"
"290914","0","0","0","0","0","1"
"291758","0","0","1","1","0","1"
"292153","0","0","0","0","0","1"
"292153","0","0","1","3","0","21"
"292764","0","1","1","0","0","1"
"292839","0","1","1","2","0","1"
"292899","0","0","1","1","0","1"
"292899","0","0","2","3","0","2"
"292899","0","0","4","12","3","5"
"292899","0","0","9","15","1","6"
"292899","0","0","12","19","0","7"
"292899","0","0","14","28","1","13"
"292899","0","0","15","29","0","14"
"292899","0","0","16","32","0","15"
"292899","0","0","18","39","2","20"
"293293","0","1","2","1","1","1"
"293454","1","0","1","0","0","1"
"293661","0","0","0","0","0","1"
"294089","0","1","1","2","0","1"
"294305","0","0","2","2","0","1"
"294305","0","0","3","2","0","2"
"294305","0","0","6","7","1","19"
"294305","0","0","6","7","0","26"
"294305","0","0","7","7","0","29"
"294798","0","0","0","0","0","1"
"294798","0","0","1","0","0","4"
"295108","0","0","0","0","0","1"
"295651","0","0","1","0","0","1"
"295875","0","0","1","0","0","1"
"296329","0","1","1","2","0","1"
"296483","0","0","2","1","0","1"
"296483","0","0","3","3","0","9"
"296656","0","0","0","0","0","1"
"296957","0","0","1","0","0","1"
"296957","0","0","2","1","0","6"
"297448","0","1","1","8","0","1"
"297448","0","1","2","13","0","2"
"297448","0","1","3","26","0","11"
"297448","0","1","5","28","2","17"
"297448","0","1","6","29","0","18"
"297448","0","1","7","37","3","31"
"297448","0","1","10","52","1","42"
"297448","0","1","11","54","0","43"
"297743","0","0","1","0","0","1"
"297879","0","0","3","1","1","1"
"298114","0","0","0","0","0","1"
"298114","0","0","1","1","0","3"
"298114","0","0","2","4","0","5"
"298367","0","0","1","0","0","1"
"298996","0","0","0","0","0","1"
"299129","0","0","0","0","0","1"
"299446","0","0","1","0","0","1"
"299828","0","0","0","0","0","1"
"299963","0","0","0","0","0","1"
"300088","1","1","0","0","0","1"
"300129","0","0","1","0","0","1"
"300228","0","1","1","0","0","1"
"300397","0","0","1","1","0","1"
"300767","0","1","1","1","1","1"
"300767","0","1","3","4","0","2"
"300767","0","1","5","8","0","4"
"300767","0","1","7","12","2","6"
"300767","0","1","8","14","0","14"
"301029","0","1","1","0","0","1"
"301146","0","0","3","1","1","1"
"301146","0","0","6","2","1","2"
"301146","0","0","8","2","0","4"
"301838","0","1","0","1","0","1"
"303133","0","0","0","0","0","1"
"303302","0","1","0","0","0","1"
"303302","0","1","1","2","0","4"
"303302","0","1","2","3","0","6"
"303872","0","0","1","1","0","1"
"303958","0","0","0","0","0","1"
"304145","0","0","0","0","0","1"
"304171","0","1","1","0","0","1"
"304171","0","1","1","3","0","6"
"304314","0","0","0","0","0","1"
"304314","0","0","2","2","1","35"
"305007","0","1","0","0","0","1"
"305007","0","1","3","0","0","2"
"305007","0","1","7","0","0","3"
"305007","0","1","12","1","0","7"
"305007","0","1","18","2","1","8"
"305007","0","1","23","2","0","9"
"305007","0","1","30","2","0","10"
"305007","0","1","34","2","0","11"
"305007","0","1","39","4","1","18"
"305007","0","1","44","4","0","19"
"305007","0","1","46","4","0","21"
"305007","0","1","49","5","1","22"
"305007","0","1","1","0","0","23"
"305007","0","1","51","5","0","30"
"305007","0","1","52","5","0","32"
"305337","0","0","0","2","0","1"
"305450","0","0","0","1","0","1"
"305543","0","1","2","4","4","1"
"305624","0","1","0","0","0","1"
"305654","0","1","1","1","0","1"
"305695","0","0","1","12","0","1"
"305695","0","0","2","19","0","8"
"305695","0","0","3","24","0","15"
"305767","0","0","0","0","0","1"
"306589","0","0","1","2","2","1"
"306589","0","0","4","2","0","2"
"307063","0","0","2","0","0","1"
"307125","0","1","1","0","0","1"
"307246","0","1","2","0","0","1"
"307246","0","1","3","0","0","21"
"307535","0","0","1","0","0","1"
"307619","0","1","1","1","0","1"
"307821","0","0","2","1","1","1"
"307892","0","0","1","0","0","1"
"307989","0","0","0","102","0","1"
"308084","0","0","0","0","0","1"
"308184","0","0","0","0","0","1"
"308337","0","1","2","18","0","1"
"308337","0","1","4","20","0","3"
"308337","0","1","5","26","0","6"
"308337","0","1","6","28","0","8"
"308560","0","0","0","0","0","1"
"308840","0","0","0","0","0","1"
"308864","0","0","0","0","0","1"
"309108","0","0","8","8","17","1"
"309185","1","1","0","0","0","1"
"309285","0","1","0","0","0","1"
"309288","0","1","2","3","1","1"
"309342","0","0","1","1","0","1"
"309503","0","1","2","0","0","1"
"309503","0","1","5","0","0","26"
"309503","0","1","6","0","0","27"
"309503","0","1","8","0","0","52"
"309503","0","1","11","0","0","54"
"309503","0","1","12","0","0","58"
"309596","0","0","0","0","0","1"
"309683","0","0","0","0","0","1"
"309963","0","0","2","2","1","1"
"309963","0","0","3","2","0","2"
"309963","0","0","4","2","0","3"
"309963","0","0","5","3","0","5"
"309963","0","0","5","3","0","10"
"309963","0","0","7","5","0","11"
"309963","0","0","10","11","6","21"
"309963","0","0","13","15","0","22"
"309963","0","0","14","16","0","23"
"309963","0","0","17","28","2","29"
"309963","0","0","20","43","0","39"
"310250","0","0","2","0","0","1"
"310250","0","0","4","0","0","2"
"310250","0","0","5","0","0","3"
"310250","0","0","9","1","1","5"
"310250","0","0","14","2","1","6"
"310250","0","0","15","2","0","7"
"310250","0","0","16","4","0","8"
"310250","0","0","18","4","0","9"
"310250","0","0","20","4","0","12"
"310250","0","0","24","7","1","13"
"310250","0","0","27","8","0","14"
"310250","0","0","32","15","4","15"
"310250","0","0","36","17","0","16"
"310250","0","0","40","17","0","17"
"310250","0","0","44","18","1","18"
"310250","0","0","49","19","2","19"
"310250","0","0","56","22","3","20"
"310250","0","0","61","28","0","22"
"310250","0","0","64","30","0","23"
"310250","0","0","67","32","0","24"
"310250","0","0","69","33","1","26"
"310250","0","0","70","33","0","27"
"310250","0","0","71","35","0","30"
"310250","0","0","72","37","0","32"
"310250","0","0","74","45","2","33"
"310250","0","0","76","57","1","37"
"310250","0","0","78","63","1","38"
"310250","0","0","79","64","0","39"
"310250","0","0","80","74","0","41"
"310250","0","0","82","80","0","43"
"310250","0","0","83","85","0","45"
"310250","0","0","84","99","0","50"
"310250","0","0","87","108","4","60"
"310250","0","0","90","112","0","62"
"310367","0","1","1","0","0","1"
"310508","0","1","0","0","0","1"
"310763","0","0","1","0","0","1"
"310763","0","0","2","1","0","2"
"310763","0","0","4","11","0","8"
"310848","0","0","1","0","0","1"
"311110","0","0","0","0","0","1"
"311142","0","1","1","1","0","1"
"312183","0","0","0","4","0","1"
"312183","0","0","1","9","0","3"
"312183","0","0","3","13","1","4"
"312183","0","0","5","15","0","7"
"312183","0","0","6","16","0","10"
"312351","0","0","3","0","0","1"
"312351","0","0","6","0","0","2"
"312351","0","0","8","3","0","14"
"312478","0","0","1","0","0","1"
"312534","0","1","0","0","0","1"
"312656","0","0","1","0","0","1"
"312663","0","0","2","1","0","1"
"312663","0","0","3","1","0","2"
"312663","0","0","4","2","0","4"
"312845","1","1","1","0","0","1"
"313494","0","0","0","0","0","1"
"313508","0","1","1","1","0","1"
"313508","0","1","2","5","0","2"
"313704","0","0","1","0","0","1"
"313709","0","0","0","0","0","1"
"314060","0","1","1","4","0","1"
"314353","0","0","1","0","0","1"
"314436","0","0","0","0","0","1"
"314436","0","0","1","0","0","2"
"314504","0","0","0","0","0","1"
"315031","0","1","0","0","0","1"
"315031","0","1","1","0","0","5"
"315031","0","1","2","0","0","6"
"315031","0","1","3","1","0","10"
"315086","0","0","0","0","0","1"
"315086","0","0","1","0","0","3"
"315142","0","0","0","0","0","1"
"315567","0","0","2","2","1","1"
"315693","0","1","1","0","0","1"
"315882","0","1","1","0","0","1"
"315882","0","1","1","2","0","32"
"316316","0","0","0","1","0","1"
"316341","0","0","1","1","1","1"
"316341","0","0","4","1","0","3"
"316341","0","0","5","2","0","7"
"316341","0","0","11","2","0","8"
"316341","0","0","17","2","0","9"
"316341","0","0","19","2","0","11"
"316341","0","0","23","2","0","12"
"316341","0","0","36","3","2","13"
"316341","0","0","50","5","1","14"
"316561","0","0","0","0","0","1"
"317152","0","0","1","1","0","1"
"317179","0","0","0","0","0","1"
"317706","0","0","1","0","0","1"
"317737","0","0","5","5","7","1"
"317737","0","0","16","14","10","2"
"317737","0","0","26","20","6","3"
"317737","0","0","35","31","13","4"
"317737","0","0","42","46","6","5"
"317737","0","0","48","55","9","6"
"317794","0","0","1","0","0","1"
"317935","0","0","0","0","0","1"
"317994","0","0","0","1","0","1"
"318116","0","0","1","0","0","1"
"318335","0","0","12","13","20","1"
"318335","0","0","32","28","10","2"
"318335","0","0","42","31","0","3"
"318335","0","0","47","33","3","4"
"318335","0","0","48","39","0","14"
"318335","0","0","52","42","3","16"
"318335","0","0","57","43","0","17"
"318335","0","0","58","45","0","18"
"318335","0","0","60","47","1","20"
"318335","0","0","63","49","0","21"
"318335","0","0","64","49","0","26"
"318335","0","0","65","49","0","29"
"318335","0","0","66","50","0","30"
