"id","Gender","isGenderNeutral","totalCommit","revExp","review_count","tenure"
"333830","0","0","1","0","0","1"
"333992","0","1","2","11","2","1"
"333992","0","1","3","17","0","3"
"333992","0","1","4","34","0","8"
"333992","0","1","5","38","0","13"
"333992","0","1","5","41","0","43"
"333992","0","1","6","45","0","87"
"334128","0","0","0","1","0","1"
"334171","0","1","5","3","9","1"
"334171","0","1","12","7","17","2"
"334171","0","1","15","8","18","3"
"334171","0","1","18","8","22","4"
"334171","0","1","14","28","2","5"
"334171","0","1","16","30","0","7"
"334171","0","1","17","34","0","10"
"334171","0","1","17","68","0","19"
"334171","0","1","18","68","0","20"
"334171","0","1","20","70","0","21"
"334355","1","1","3","4","2","1"
"334459","0","0","0","0","0","1"
"334507","0","0","0","0","0","1"
"334507","0","0","2","2","2","5"
"334718","1","0","1","4","0","1"
"334781","0","1","1","1","2","1"
"334951","0","1","0","1","0","1"
"334951","0","1","2","3","1","13"
"334951","0","1","4","3","0","20"
"335054","0","0","0","0","0","1"
"335054","0","0","1","0","0","2"
"335054","0","0","2","1","0","3"
"335054","0","0","4","1","0","12"
"335054","0","0","5","1","0","14"
"335228","0","1","0","1","0","1"
"335256","0","0","1","2","0","1"
"335257","0","1","1","0","0","1"
"335257","0","1","3","1","1","8"
"335257","0","1","4","1","0","16"
"335445","0","0","0","0","0","1"
"335533","0","0","2","0","0","1"
"335533","0","0","3","0","0","5"
"335716","0","0","1","0","0","1"
"335878","0","0","0","0","0","1"
"335892","0","0","1","1","2","1"
"335892","0","0","3","3","0","3"
"335934","0","0","0","0","0","1"
"335934","0","0","1","0","0","3"
"335934","0","0","2","0","0","25"
"336015","0","0","1","0","0","1"
"336182","0","0","3","2","2","1"
"336182","0","0","5","2","0","4"
"336351","0","0","1","1","1","1"
"336351","0","0","2","2","0","3"
"336894","0","0","2","1","1","1"
"336894","0","0","3","1","0","6"
"336894","0","0","3","3","0","11"
"336894","0","0","4","3","0","27"
"337010","0","0","0","0","0","1"
"337217","0","0","0","0","0","1"
"337217","0","0","1","0","0","4"
"337217","0","0","2","8","0","26"
"337217","0","0","3","9","0","29"
"337217","0","0","4","9","0","32"
"337281","0","1","1","1","1","1"
"337307","0","0","0","3","5","1"
"337307","0","0","1","7","0","10"
"337307","0","0","2","8","0","12"
"337332","0","0","1","0","0","1"
"337486","0","0","1","1","2","1"
"337486","0","0","3","5","4","2"
"337486","0","0","7","23","9","11"
"337486","0","0","13","33","4","12"
"337486","0","0","31","59","41","13"
"337486","0","0","69","125","94","14"
"337486","0","0","102","199","39","15"
"337486","0","0","114","249","14","16"
"337486","0","0","116","276","2","17"
"337486","0","0","124","329","42","18"
"337486","0","0","139","390","55","19"
"337486","0","0","156","449","56","20"
"337486","0","0","177","501","51","21"
"337486","0","0","197","561","29","22"
"337486","0","0","213","584","16","23"
"337486","0","0","220","614","0","25"
"337486","0","0","227","643","19","27"
"337486","0","0","235","661","11","28"
"337486","0","0","241","693","31","29"
"337486","0","0","249","729","9","30"
"337486","0","0","255","741","9","31"
"337486","0","0","264","760","9","32"
"337486","0","0","277","796","15","33"
"337486","0","0","287","814","11","34"
"337486","0","0","291","824","0","35"
"337486","0","0","293","836","0","37"
"337486","0","0","298","861","25","38"
"337486","0","0","309","887","26","39"
"337486","0","0","316","908","0","40"
"337486","0","0","318","937","13","41"
"337486","0","0","321","950","6","42"
"337486","0","0","324","958","0","43"
"337486","0","0","325","967","0","47"
"337486","0","0","328","979","8","50"
"337486","0","0","332","989","8","51"
"337486","0","0","342","999","5","52"
"337486","0","0","353","1004","3","53"
"337486","0","0","362","1033","37","58"
"337486","0","0","371","1056","2","61"
"337498","0","0","1","0","0","1"
"337622","0","0","0","0","0","1"
"337745","0","0","0","0","0","1"
"337818","0","1","7","15","17","1"
"337818","0","1","19","26","9","2"
"337818","0","1","31","34","5","3"
"337818","0","1","43","48","19","4"
"337818","0","1","51","57","2","5"
"337818","0","1","54","58","0","6"
"337818","0","1","55","58","0","9"
"338068","0","1","0","1","1","1"
"338508","0","0","0","0","0","1"
"338714","0","1","0","0","0","1"
"338744","0","0","1","0","0","1"
"338968","0","0","0","0","0","1"
"339069","0","1","1","0","0","1"
"339076","0","0","0","0","0","1"
"339156","0","0","0","0","0","1"
"339167","1","0","6","6","14","1"
"339167","1","0","12","19","0","2"
"339167","1","0","15","26","1","4"
"339167","1","0","17","27","0","8"
"339279","1","0","1","0","0","1"
"339285","0","0","1","0","0","1"
"339410","0","0","1","1","0","1"
"339548","0","0","1","1","1","1"
"339567","0","0","1","0","0","1"
"339677","0","0","1","0","0","1"
"339759","0","0","0","0","0","1"
"339977","0","0","2","2","3","1"
"339979","0","0","1","0","0","1"
"339979","0","0","2","0","0","5"
"340013","0","0","0","0","0","1"
"340013","0","0","1","2","0","8"
"340038","0","1","1","2","2","1"
"340038","0","1","3","4","0","2"
"340049","0","0","1","1","1","1"
"340088","0","0","1","0","0","1"
"340189","0","0","0","0","0","1"
"340189","0","0","1","1","0","6"
"340189","0","0","2","1","0","8"
"340208","0","0","0","0","0","1"
"340219","0","1","1","1","1","1"
"340219","0","1","2","2","0","3"
"340247","0","0","1","1","0","1"
"340270","0","0","1","0","0","1"
"340716","0","0","1","0","0","1"
"340716","0","0","2","1","0","3"
"340833","0","0","1","0","0","1"
"341098","0","0","1","0","0","1"
"341344","0","1","2","0","0","1"
"341650","1","1","1","0","0","1"
"341731","0","0","0","0","0","1"
"341747","0","1","1","3","0","1"
"341747","0","1","3","7","0","4"
"341747","0","1","4","9","0","5"
"341747","0","1","6","11","1","6"
"341747","0","1","7","12","0","7"
"341747","0","1","8","16","0","8"
"341747","0","1","10","19","1","12"
"341747","0","1","12","22","0","26"
"341747","0","1","13","25","0","27"
"341747","0","1","15","30","1","34"
"341747","0","1","16","31","0","35"
"341747","0","1","17","32","0","36"
"341747","0","1","18","40","0","57"
"341747","0","1","19","49","0","63"
"341747","0","1","21","52","1","64"
"341747","0","1","22","54","0","65"
"341750","0","1","0","0","0","1"
"341847","1","1","1","0","0","1"
"342203","0","0","0","2","0","1"
"342219","0","0","1","4","1","1"
"342219","0","0","2","5","0","14"
"342406","0","1","1","0","0","1"
"342406","0","1","3","0","0","2"
"342406","0","1","4","0","0","6"
"342406","0","1","6","0","0","8"
"342406","0","1","8","0","0","9"
"342406","0","1","10","0","0","11"
"342406","0","1","11","0","0","12"
"342406","0","1","12","0","0","13"
"342406","0","1","13","2","0","18"
"342406","0","1","14","3","0","21"
"342406","0","1","15","3","0","24"
"342406","0","1","16","7","5","26"
"342406","0","1","19","12","3","27"
"342406","0","1","22","15","2","28"
"342406","0","1","23","17","0","29"
"342406","0","1","24","18","0","32"
"342406","0","1","25","18","0","33"
"342406","0","1","27","19","2","34"
"342406","0","1","30","21","1","35"
"342406","0","1","32","21","0","36"
"342406","0","1","37","24","7","37"
"342406","0","1","42","29","0","38"
"342406","0","1","45","30","0","40"
"342406","0","1","47","31","1","43"
"342406","0","1","51","36","5","47"
"342406","0","1","55","39","0","48"
"342406","0","1","57","39","0","49"
"342406","0","1","58","41","0","60"
"342406","0","1","60","43","1","61"
"342406","0","1","61","46","0","66"
"342406","0","1","63","48","0","78"
"342406","0","1","65","49","0","82"
"342499","0","0","1","1","1","1"
"343179","0","0","1","0","0","1"
"343179","0","0","2","0","0","4"
"343345","0","1","1","0","0","1"
"343479","0","0","1","3","3","1"
"343604","0","1","0","0","0","1"
"343615","0","1","0","0","0","1"
"343793","0","0","0","1","0","1"
"343883","0","0","1","0","0","1"
"344074","0","0","1","1","1","1"
"344121","0","0","0","0","0","1"
"344121","0","0","1","0","0","9"
"344319","0","1","0","2","0","1"
"344561","0","0","1","0","0","1"
"344576","0","0","0","0","0","1"
"344668","0","0","1","1","0","1"
"344859","0","1","1","0","0","1"
"344859","0","1","3","10","9","6"
"344859","0","1","5","13","0","7"
"344859","0","1","6","15","0","9"
"344859","0","1","7","15","0","11"
"344951","0","1","0","0","0","1"
"344955","0","1","0","3","0","1"
"344968","0","0","1","1","1","1"
"345099","0","1","1","0","0","1"
"345108","0","0","0","0","0","1"
"345112","0","0","2","1","0","1"
"345318","0","0","0","0","0","1"
"345322","0","0","2","0","0","1"
"345322","0","0","3","1","0","2"
"345514","0","0","4","152","10","1"
"345514","0","0","12","161","7","2"
"345514","0","0","18","171","10","3"
"345514","0","0","28","204","34","4"
"345514","0","0","36","225","4","5"
"345514","0","0","39","236","13","6"
"345514","0","0","41","247","0","7"
"345514","0","0","43","273","3","8"
"345514","0","0","46","288","13","9"
"345514","0","0","53","309","10","10"
"345514","0","0","70","332","37","11"
"345514","0","0","87","359","6","12"
"345514","0","0","105","385","31","13"
"345514","0","0","131","433","50","14"
"345514","0","0","158","469","31","15"
"345514","0","0","187","495","21","16"
"345514","0","0","205","512","10","17"
"345514","0","0","212","525","9","18"
"345514","0","0","218","536","10","19"
"345514","0","0","223","547","6","20"
"345514","0","0","231","574","25","21"
"345514","0","0","241","606","20","22"
"345514","0","0","253","645","34","23"
"345514","0","0","262","670","12","24"
"345514","0","0","270","687","20","25"
"345514","0","0","285","705","16","26"
"345514","0","0","298","724","20","27"
"345514","0","0","306","749","17","28"
"345514","0","0","316","768","24","29"
"345514","0","0","324","800","16","30"
"345514","0","0","330","809","2","31"
"345514","0","0","337","840","9","32"
"345514","0","0","349","864","23","33"
"345514","0","0","398","912","62","34"
"345514","0","0","477","998","128","35"
"345514","0","0","552","1115","82","36"
"345514","0","0","605","1170","32","37"
"345514","0","0","627","1198","21","38"
"345514","0","0","650","1238","49","39"
"345514","0","0","679","1287","22","40"
"345514","0","0","696","1311","27","41"
"345514","0","0","713","1360","43","42"
"345514","0","0","738","1397","30","43"
"345514","0","0","773","1446","63","44"
"345514","0","0","811","1501","36","45"
"345514","0","0","875","1554","76","46"
"345514","0","0","936","1606","32","47"
"345514","0","0","967","1643","31","48"
"345514","0","0","993","1670","35","49"
"345514","0","0","1019","1713","35","50"
"345514","0","0","1042","1757","32","51"
"345514","0","0","1062","1785","22","52"
"345514","0","0","1078","1798","8","53"
"345514","0","0","1082","1808","0","54"
"345514","0","0","1092","1830","15","60"
"345514","0","0","1119","1851","33","61"
"345514","0","0","1140","1880","28","62"
"345514","0","0","1143","1901","4","63"
"345514","0","0","1146","1917","2","64"
"345514","0","0","1151","1934","6","65"
"345514","0","0","1159","1954","26","66"
"345514","0","0","1166","1977","8","67"
"345514","0","0","1176","1990","12","68"
"345514","0","0","1185","2002","7","69"
"345514","0","0","1189","2017","5","70"
"345514","0","0","1191","2029","7","71"
"345514","0","0","1195","2036","1","72"
"345514","0","0","1199","2048","0","73"
"345514","0","0","1204","2052","4","74"
"345528","0","0","7","9","7","1"
"345528","0","0","16","26","14","2"
"345528","0","0","19","33","0","3"
"345528","0","0","22","37","5","4"
"345528","0","0","27","47","0","5"
"345528","0","0","30","47","0","6"
"345528","0","0","31","51","0","7"
"345528","0","0","33","54","3","8"
"345528","0","0","35","58","0","9"
"345528","0","0","36","58","0","10"
"345528","0","0","37","61","0","16"
"345528","0","0","38","61","0","18"
"345528","0","0","39","61","0","19"
"345528","0","0","40","61","0","20"
"345528","0","0","41","61","0","21"
"345528","0","0","42","62","0","22"
"345528","0","0","43","63","0","23"
"345528","0","0","45","72","4","24"
"345528","0","0","46","78","0","25"
"345528","0","0","48","80","0","27"
"345528","0","0","49","84","0","28"
"345528","0","0","51","86","0","29"
"345528","0","0","53","89","3","30"
"345528","0","0","55","98","0","31"
"345528","0","0","57","102","0","36"
"345528","0","0","58","102","0","37"
"345528","0","0","59","104","0","38"
"345528","0","0","62","111","9","39"
"345528","0","0","66","118","3","40"
"345528","0","0","68","119","0","41"
"345528","0","0","69","124","0","42"
"345528","0","0","72","129","3","43"
"345528","0","0","74","131","0","44"
"345528","0","0","75","133","0","45"
"345528","0","0","77","138","1","46"
"345528","0","0","79","138","0","47"
"345528","0","0","80","138","0","52"
"345528","0","0","81","138","0","53"
"345528","0","0","82","142","0","55"
"345528","0","0","85","148","7","57"
"345528","0","0","89","154","1","58"
"345528","0","0","92","154","0","59"
"345528","0","0","94","159","4","60"
"345528","0","0","95","161","0","62"
"345528","0","0","97","162","0","63"
"345528","0","0","98","165","0","64"
"345528","0","0","99","167","0","65"
"345528","0","0","100","168","0","69"
"345691","0","0","1","0","0","1"
"345691","0","0","2","1","0","3"
"345691","0","0","3","1","0","4"
"345691","0","0","5","1","0","5"
"345691","0","0","9","1","0","6"
"345691","0","0","12","1","0","7"
"345691","0","0","14","2","0","10"
"345691","0","0","16","2","0","12"
"345691","0","0","17","3","0","14"
"345691","0","0","18","3","0","16"
"345691","0","0","19","4","0","20"
"345925","0","1","1","0","0","1"
"346457","0","0","0","0","0","1"
"346457","0","0","2","0","0","7"
"346495","0","1","0","0","0","1"
"346704","0","1","1","1","2","1"
"346704","0","1","4","4","3","2"
"346774","0","0","1","2","2","1"
"346774","0","0","2","3","0","2"
"346933","0","0","0","0","0","1"
"347075","0","0","0","1","0","1"
"347075","0","0","1","4","0","16"
"347106","0","1","1","0","0","1"
"347212","0","0","1","2","2","1"
"347384","0","0","1","1","0","1"
"347643","0","0","1","0","0","1"
"347685","0","1","1","0","0","1"
"347715","0","1","1","0","0","1"
"347715","0","1","2","1","0","10"
"347951","0","0","1","12","0","1"
"347965","0","1","1","2","0","1"
"348150","0","1","1","0","0","1"
"348150","0","1","5","4","3","2"
"348262","0","0","1","0","0","1"
"348513","0","0","1","0","0","1"
"348534","0","0","0","0","0","1"
"348940","0","1","0","1","0","1"
"348940","0","1","5","4","1","2"
"348940","0","1","11","11","1","3"
"348940","0","1","22","12","0","5"
"348940","0","1","38","13","1","6"
"348940","0","1","47","16","0","7"
"348940","0","1","49","21","5","10"
"348940","0","1","52","26","1","11"
"348940","0","1","55","27","2","12"
"348940","0","1","60","33","3","13"
"348940","0","1","66","37","1","14"
"348940","0","1","70","39","0","16"
"348940","0","1","74","45","0","18"
"348940","0","1","75","45","0","20"
"348940","0","1","76","45","0","21"
"349007","0","0","0","0","0","1"
"349074","0","1","1","0","0","1"
"349074","0","1","3","0","0","2"
"349074","0","1","4","0","0","3"
"349074","0","1","6","1","1","4"
"349074","0","1","8","1","0","5"
"349074","0","1","11","1","0","6"
"349074","0","1","13","1","0","7"
"349074","0","1","14","1","0","8"
"349074","0","1","16","1","0","9"
"349074","0","1","19","1","0","10"
"349074","0","1","22","2","1","11"
"349074","0","1","26","3","1","12"
"349074","0","1","29","4","0","14"
"349074","0","1","33","4","0","15"
"349074","0","1","35","4","0","16"
"349074","0","1","38","5","1","17"
"349074","0","1","41","7","1","18"
"349074","0","1","42","7","0","19"
"349074","0","1","43","7","0","20"
"349074","0","1","45","7","0","21"
"349074","0","1","49","7","0","22"
"349074","0","1","53","7","0","23"
"349074","0","1","56","8","1","24"
"349074","0","1","60","8","0","25"
"349074","0","1","64","9","0","26"
"349074","0","1","67","9","0","27"
"349074","0","1","69","9","0","28"
"349074","0","1","74","11","2","29"
"349074","0","1","79","12","1","30"
"349074","0","1","84","14","1","31"
"349074","0","1","87","15","0","32"
"349074","0","1","88","15","0","34"
"349111","0","0","2","0","0","1"
"349264","0","1","1","0","0","1"
"349264","0","1","2","0","0","5"
"349323","0","0","0","0","0","1"
"349323","0","0","1","2","0","5"
"349323","0","0","2","2","0","26"
"349423","0","0","0","0","0","1"
"349434","0","0","0","0","0","1"
"349491","0","0","1","1","0","1"
"349494","0","0","0","0","0","1"
"349595","0","1","0","0","0","1"
"349789","0","0","1","1","0","1"
"349796","0","0","0","0","0","1"
"349796","0","0","1","0","0","2"
"349796","0","0","2","0","0","38"
"349796","0","0","3","0","0","41"
"349818","0","0","1","0","0","1"
"349831","0","1","1","2","0","1"
"349831","0","1","2","3","0","2"
"349831","0","1","4","4","0","3"
"349831","0","1","7","6","2","4"
"349831","0","1","9","6","0","5"
"349933","0","1","1","0","0","1"
"349933","0","1","3","0","0","14"
"349933","0","1","4","0","0","42"
"350027","0","0","1","14","4","1"
"350027","0","0","9","36","24","2"
"350027","0","0","26","71","35","3"
"350027","0","0","48","112","34","4"
"350027","0","0","66","133","11","5"
"350027","0","0","73","147","11","6"
"350027","0","0","77","189","41","7"
"350027","0","0","83","208","7","8"
"350106","0","0","0","9","0","1"
"350172","0","0","1","0","0","1"
"350305","0","0","2","0","0","1"
"350477","1","1","1","1","1","1"
"350529","0","1","1","2","0","1"
"350531","0","0","0","0","0","1"
"350623","0","0","2","1","1","1"
"350629","0","0","0","0","0","1"
"350823","0","0","1","0","0","1"
"350913","0","1","1","0","0","1"
"350924","0","0","2","1","2","1"
"350924","0","0","4","1","0","2"
"350924","0","0","7","5","2","6"
"350924","0","0","10","7","0","7"
"350924","0","0","11","8","0","8"
"350924","0","0","3","2","0","16"
"350924","0","0","12","10","0","18"
"350924","0","0","12","15","0","32"
"350924","0","0","14","19","0","46"
"350924","0","0","17","20","1","65"
"350928","0","0","0","0","0","1"
"351334","0","1","12","7","19","1"
"351334","0","1","23","25","0","2"
"351390","0","1","2","0","0","1"
"351390","0","1","3","1","0","2"
"351390","0","1","4","4","0","9"
"351390","0","1","6","6","1","10"
"351390","0","1","8","6","0","12"
"351390","0","1","11","7","0","14"
"351390","0","1","14","8","1","17"
"351390","0","1","14","10","0","21"
"351390","0","1","15","13","0","24"
"351390","0","1","16","15","0","25"
"351390","0","1","18","18","1","26"
"351390","0","1","20","31","0","37"
"351390","0","1","22","31","0","39"
"351390","0","1","23","36","0","43"
"351390","0","1","24","37","0","44"
"351390","0","1","26","42","1","45"
"351390","0","1","27","47","0","47"
"351390","0","1","29","50","1","48"
"351390","0","1","30","53","0","51"
"351390","0","1","31","55","0","57"
"351390","0","1","32","56","0","58"
"351390","0","1","33","58","0","59"
"351390","0","1","35","59","0","62"
"351560","0","0","1","0","0","1"
"351726","0","0","1","1","0","1"
"352170","0","0","1","0","0","1"
"352336","0","1","0","1","0","1"
"352439","0","0","0","0","0","1"
"352572","0","1","1","0","0","1"
"352594","0","1","1","0","0","1"
"352632","0","0","1","1","1","1"
"352670","0","0","0","0","0","1"
"352814","0","0","0","0","0","1"
"352815","0","1","0","7","0","1"
"352961","0","0","0","0","0","1"
"353231","0","0","0","0","0","1"
"353402","0","1","1","0","0","1"
"353667","0","0","1","1","0","1"
"353753","0","1","1","5","28","1"
"353753","0","1","4","2","0","7"
"353753","0","1","1","117","0","10"
"353753","0","1","3","120","0","11"
"353753","0","1","5","138","1","48"
"353753","0","1","6","141","0","50"
"353809","0","0","0","1","0","1"
"353814","0","0","0","0","0","1"
"353997","0","0","1","0","0","1"
"354165","0","0","1","0","0","1"
"354285","1","1","0","0","0","1"
"354285","1","1","1","0","0","3"
"354392","0","1","0","0","0","1"
"354599","0","0","1","2","3","1"
"354682","0","0","1","0","0","1"
"354937","0","0","1","0","0","1"
"354991","0","0","1","1","1","1"
"355015","0","0","1","1","0","1"
"355031","0","1","1","0","0","1"
"355031","0","1","2","2","0","14"
"355319","0","1","0","0","0","1"
"355446","0","0","1","2","0","1"
"355464","0","1","0","0","0","1"
"355464","0","1","1","1","0","2"
"355464","0","1","2","3","0","3"
"355464","0","1","4","4","0","4"
"355464","0","1","6","5","1","8"
"355464","0","1","8","6","0","9"
"355464","0","1","10","6","0","15"
"355464","0","1","11","6","0","20"
"355464","0","1","13","7","2","25"
"355464","0","1","18","8","0","26"
"355464","0","1","22","8","0","27"
"355464","0","1","23","8","0","33"
"355642","0","0","0","1","1","1"
"355642","0","0","2","3","0","10"
"355642","0","0","3","3","0","11"
"355642","0","0","4","3","0","12"
"355642","0","0","5","4","0","13"
"355642","0","0","6","9","0","26"
"355910","0","0","5","1","1","1"
"355910","0","0","12","1","0","2"
"355914","0","1","0","0","0","1"
"356069","0","0","2","1","1","1"
"356088","0","0","0","0","0","1"
"356088","0","0","3","4","1","4"
"356227","0","1","0","0","0","1"
"356257","0","0","1","1","2","1"
"356257","0","0","4","6","1","6"
"356257","0","0","6","6","0","7"
"356257","0","0","7","8","0","8"
"356257","0","0","8","10","0","9"
"356257","0","0","10","11","0","10"
"356257","0","0","11","23","0","20"
"356257","0","0","12","25","0","23"
"356257","0","0","14","31","1","25"
"356257","0","0","15","34","0","26"
"356363","0","1","1","1","0","1"
"356382","0","0","2","0","0","1"
"356382","0","0","3","1","0","2"
"356423","0","1","0","0","0","1"
"356614","0","0","0","0","0","1"
"356694","0","0","1","1","3","1"
"356694","0","0","2","4","0","4"
"356755","1","1","0","1","0","1"
"356783","0","0","0","0","0","1"
"356801","0","0","1","0","0","1"
"357114","0","1","1","0","0","1"
"357296","0","0","1","1","0","1"
"357301","0","0","4","10","4","1"
"357301","0","0","6","19","0","2"
"357301","0","0","10","25","7","5"
"357301","0","0","12","84","0","6"
"357301","0","0","15","148","10","8"
"357301","0","0","18","205","62","9"
"357301","0","0","22","277","35","10"
"357301","0","0","24","332","0","11"
"357301","0","0","28","392","70","12"
"357301","0","0","34","462","50","13"
"357301","0","0","38","557","9","15"
"357301","0","0","48","639","132","16"
"357301","0","0","57","780","89","17"
"357301","0","0","67","865","93","18"
"357301","0","0","81","967","34","19"
"357301","0","0","88","1009","48","20"
"357301","0","0","97","1084","58","21"
"357301","0","0","102","1149","20","22"
"357301","0","0","111","1210","56","23"
"357301","0","0","117","1265","0","24"
"357301","0","0","118","1274","0","25"
"357301","0","0","121","1336","9","27"
"357301","0","0","125","1357","36","28"
"357301","0","0","131","1399","23","29"
"357301","0","0","139","1464","57","30"
"357301","0","0","146","1514","38","31"
"357301","0","0","150","1577","35","32"
"357301","0","0","157","1707","69","34"
"357301","0","0","163","1777","45","35"
"357301","0","0","165","1946","0","38"
"357301","0","0","171","2026","75","39"
"357301","0","0","184","2113","78","40"
"357301","0","0","195","2195","50","41"
"357301","0","0","200","2235","31","42"
"357301","0","0","203","2293","19","43"
"357301","0","0","206","2325","36","44"
"357301","0","0","209","2355","0","45"
"357301","0","0","214","2473","44","48"
"357301","0","0","221","2520","55","49"
"357301","0","0","227","2591","35","50"
"357301","0","0","233","2641","24","51"
"357301","0","0","236","2667","0","52"
"357301","0","0","240","2728","29","53"
"357301","0","0","247","2764","32","54"
"357301","0","0","253","2806","14","55"
"357301","0","0","260","2845","50","56"
"357301","0","0","268","2907","24","57"
"357301","0","0","272","2943","18","58"
"357301","0","0","275","2987","12","59"
"357301","0","0","277","3050","29","60"
"357301","0","0","283","3096","39","61"
"357301","0","0","288","3144","0","62"
"357301","0","0","291","3207","24","63"
"357301","0","0","295","3241","34","64"
"357301","0","0","299","3295","24","65"
"357301","0","0","302","3329","21","66"
"357301","0","0","305","3389","32","67"
"357301","0","0","307","3426","0","68"
"357301","0","0","312","3480","36","69"
"357301","0","0","320","3534","57","70"
"357301","0","0","325","3578","1","71"
"357301","0","0","329","3682","71","72"
"357301","0","0","337","3763","49","73"
"357301","0","0","344","3833","16","74"
"357301","0","0","349","3928","32","75"
"357301","0","0","353","4017","23","76"
"357301","0","0","360","4062","46","77"
"357301","0","0","368","4156","45","78"
"357301","0","0","373","4229","34","79"
"357301","0","0","377","4276","28","80"
"357301","0","0","380","4323","12","81"
"357301","0","0","382","4366","1","88"
"357301","0","0","383","4512","0","91"
"357301","0","0","384","4582","0","92"
"357301","0","0","386","4636","54","93"
"357301","0","0","388","4694","20","94"
"357301","0","0","390","4758","0","95"
"357301","0","0","395","4831","105","96"
"357301","0","0","400","4926","39","97"
"357301","0","0","402","5002","5","98"
"357301","0","0","404","5095","77","99"
"357301","0","0","406","5172","39","100"
"357301","0","0","407","5204","0","101"
"357301","0","0","408","5248","0","102"
"357301","0","0","411","5331","16","103"
"357366","0","1","1","2","0","1"
"357515","0","0","0","3","0","1"
"357643","0","0","0","2","1","1"
"357761","0","1","1","0","0","1"
"357761","0","1","1","1","0","3"
"357940","0","0","1","7","0","1"
"358316","0","1","1","0","0","1"
"358316","0","1","2","0","0","2"
"358316","0","1","4","0","0","3"
"358471","1","1","0","4","0","1"
"358496","0","0","1","0","0","1"
"358648","0","1","0","1","0","1"
"358714","0","0","0","1","0","1"
"358869","0","0","8","66","12","1"
"358869","0","0","22","78","8","2"
"358869","0","0","32","97","5","3"
"358869","0","0","40","103","4","4"
"358869","0","0","44","116","0","5"
"358869","0","0","46","120","6","6"
"358869","0","0","51","129","8","7"
"358869","0","0","59","144","13","8"
"358869","0","0","66","159","7","9"
"358869","0","0","70","166","1","10"
"358869","0","0","73","173","1","11"
"358869","0","0","78","177","6","12"
"358869","0","0","83","185","1","13"
"358869","0","0","86","194","5","15"
"358945","0","0","0","5","0","1"
"358945","0","0","1","6","0","2"
"358945","0","0","3","8","1","4"
"358945","0","0","4","10","0","7"
"359480","0","0","1","0","0","1"
"359480","0","0","2","0","0","4"
"359585","0","0","2","1","0","1"
"359585","0","0","3","1","0","2"
"359628","0","0","0","5","0","1"
"359773","0","0","4","28","30","1"
"359773","0","0","16","60","36","2"
"359773","0","0","26","88","13","3"
"359773","0","0","34","122","35","4"
"359773","0","0","42","158","42","5"
"359773","0","0","54","202","36","6"
"359773","0","0","65","240","24","7"
"359773","0","0","77","298","51","8"
"359773","0","0","90","328","11","9"
"359773","0","0","99","355","23","10"
"359773","0","0","107","394","7","11"
"359773","0","0","116","444","40","19"
"359773","0","0","125","493","8","20"
"359773","0","0","130","529","16","21"
"359773","0","0","136","546","19","22"
"359773","0","0","142","616","24","23"
"359773","0","0","155","659","54","24"
"359773","0","0","165","698","5","25"
"359773","0","0","172","715","23","26"
"359773","0","0","178","745","20","27"
"359773","0","0","184","790","35","28"
"359773","0","0","190","860","0","30"
"359773","0","0","192","882","6","31"
"359781","0","1","1","0","0","1"
"359800","0","0","0","2","0","1"
"359800","0","0","1","3","0","5"
"359800","0","0","2","4","0","7"
"359800","0","0","3","4","0","11"
"359800","0","0","5","7","2","12"
"359800","0","0","6","11","0","13"
"359888","0","0","1","0","0","1"
"359888","0","0","4","6","7","2"
"359888","0","0","7","15","4","5"
"359933","0","0","1","2","2","1"
"360025","0","0","0","0","0","1"
"360025","0","0","1","2","0","9"
"360025","0","0","3","3","1","10"
"360053","0","1","1","0","0","1"
"360218","0","0","0","0","0","1"
"360218","0","0","1","0","0","21"
"360218","0","0","2","1","0","49"
"360481","0","0","0","0","0","1"
"360567","0","1","0","0","0","1"
"360608","0","0","1","0","0","1"
"360812","0","0","0","2","0","1"
"360826","0","0","1","0","0","1"
"360830","0","1","1","0","0","1"
"360890","0","0","1","3","0","1"
"361024","0","0","2","2","3","1"
"361024","0","0","2","7","0","2"
"361220","0","0","0","0","0","1"
"361781","0","1","0","0","0","1"
"361907","0","1","0","15","0","1"
"361907","0","1","1","19","0","2"
"361907","0","1","2","49","0","7"
"361907","0","1","3","69","0","11"
"361907","0","1","4","75","0","13"
"361907","0","1","5","83","0","16"
"361935","0","1","1","1","3","1"
"361935","0","1","2","3","0","2"
"361935","0","1","5","11","12","3"
"361935","0","1","9","21","6","4"
"361935","0","1","2","0","0","12"
"361935","0","1","11","32","0","13"
"361935","0","1","4","2","0","21"
"361935","0","1","6","3","0","26"
"361935","0","1","1","2","0","32"
"362301","0","1","0","0","0","1"
"362301","0","1","1","3","0","8"
"362401","0","0","1","1","1","1"
"362401","0","0","3","1","0","5"
"362401","0","0","4","2","0","6"
"362401","0","0","5","3","0","7"
"362423","0","1","1","0","0","1"
"362423","0","1","1","1","0","20"
"362468","0","0","1","0","0","1"
"362468","0","0","2","1","0","3"
"362479","0","0","0","1","0","1"
"362564","0","1","0","0","0","1"
"362634","1","1","1","0","0","1"
"363000","0","0","0","2","0","1"
"363193","0","0","1","0","0","1"
"363297","0","0","1","0","0","1"
"363325","0","0","1","0","0","1"
"363325","0","0","2","0","0","2"
"363408","0","0","0","0","0","1"
"363408","0","0","1","2","0","8"
